,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Genre,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Company,Country,Country,Country,Spoken_lang,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Keywords,Descriptive,Numerical,Numerical,Numerical,Numerical,Numerical,Release_year,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Release_month,Numerical,Numerical,Company,Company,Company,Company,Release_year,Release_year,Release_year,Release_year,Release_year,Numerical,Country,Country,Country,Country,Country,Country,Country
78,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,99.0,87528173.0,302.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,6,0,1,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0
79,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21000000.0,99.0,72417394.0,155.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,72500000.0,116.0,162966177.0,377.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12000000.0,94.0,57968936.0,323.0,31.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
82,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000000.0,87.0,89895930.0,195.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65000000.0,119.0,250821495.0,191.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
84,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000.0,120.0,217764291.0,149.0,32.0,0,0,0,0,0,0,0,0,1,0,0,0,0,13,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000000.0,95.0,70768144.0,185.0,47.0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
86,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000000.0,109.0,53041274.0,164.0,42.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,7,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9000000.0,117.0,278454358.0,413.0,71.0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
88,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6000000.0,117.0,245700832.0,206.0,33.0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60000000.0,104.0,52353400.0,98.0,52.0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,6,0,1,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
91,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,101.0,56489558.0,395.0,38.0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
92,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11000000.0,96.0,48572000.0,396.0,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
93,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000000.0,101.0,100086793.0,234.0,25.0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,108000000.0,129.0,22678555.0,129.0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,3,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
96,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55000000.0,141.0,113020256.0,200.0,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
97,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60000000.0,88.0,123054041.0,630.0,22.0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
98,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,115000000.0,109.0,286140700.0,648.0,19.0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
99,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,85000000.0,106.0,183018522.0,277.0,34.0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
101,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90000000.0,100.0,161626121.0,325.0,21.0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
102,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,71000000.0,85.0,294456605.0,401.0,36.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
103,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26000000.0,102.0,181489203.0,295.0,30.0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
104,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000000.0,108.0,72295262.0,339.0,21.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,6,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0
105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15000000.0,117.0,20529194.0,362.0,68.0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,3,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
107,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,116.0,9833553.0,609.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0
108,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60000000.0,105.0,135511030.0,116.0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0
109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36000000.0,97.0,88528280.0,236.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
110,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000000.0,117.0,7951190.0,329.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
111,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110000000.0,107.0,122603824.0,141.0,54.0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,6,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0
112,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,7200000.0,120.0,116000000.0,214.0,39.0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,3,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
113,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000000.0,124.0,119269486.0,255.0,36.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,0
115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12000000.0,99.0,101332962.0,378.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
116,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35000000.0,109.0,101644060.0,417.0,24.0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40000000.0,106.0,32896412.0,405.0,39.0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
118,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,30000000.0,79.0,140894675.0,316.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
119,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,76.0,64188387.0,368.0,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
120,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35000000.0,130.0,68929150.0,124.0,22.0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,3,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0
121,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55000000.0,163.0,100230832.0,332.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
122,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,25000000.0,90.0,229736344.0,197.0,24.0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,2,0,0,1,1,0,0,0,1,0,4,1,0,0,0,0,0,0
123,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000000.0,106.0,195745823.0,357.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000000.0,95.0,17639570.0,449.0,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,35000000.0,74.0,32318051.0,178.0,28.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,17000000.0,100.0,125586134.0,346.0,61.0,0,0,0,0,0,0,0,0,0,0,1,0,0,13,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
127,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18500000.0,137.0,131060248.0,355.0,18.0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,3,0,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0
128,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87000000.0,141.0,148336445.0,151.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28000000.0,115.0,97594140.0,157.0,28.0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
130,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000000.0,83.0,179379533.0,132.0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
131,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,60000000.0,116.0,149705852.0,403.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0
132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000000.0,130.0,69932387.0,304.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,9,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
133,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30000000.0,94.0,151119219.0,200.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,5,0,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13000000.0,113.0,38122165.0,257.0,43.0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0
135,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57000000.0,123.0,81000000.0,420.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,1,1,1,0,0,0,1,0,2,0,0,0,0,0,1,0
136,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,40000000.0,88.0,160583018.0,207.0,55.0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,2,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0
137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,110000000.0,102.0,337580051.0,508.0,17.0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
138,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30000000.0,89.0,254134910.0,381.0,29.0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,1,1,0,0,1,0,0,2,0,1,0,0,0,0,0
139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000000.0,124.0,315156409.0,296.0,53.0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,3,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0
140,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1288000.0,130.0,7592465.0,83.0,45.0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
141,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18000000.0,94.0,92096558.0,111.0,28.0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0
142,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22000000.0,110.0,147880543.0,350.0,57.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
143,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90000000.0,150.0,171120329.0,252.0,55.0,0,0,0,0,0,0,0,1,0,0,0,0,0,19,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,17000000.0,99.0,270000000.0,396.0,23.0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16500000.0,108.0,13620075.0,108.0,29.0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,3,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
146,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000000.0,99.0,174999005.0,148.0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
147,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,48000000.0,132.0,35743308.0,152.0,116.0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
148,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,60000000.0,170.0,186883563.0,246.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,9000000.0,104.0,110602999.0,176.0,63.0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,5,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0
150,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590235.0,92.0,1739445.0,454.0,50.0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
152,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000000.0,104.0,3291679.0,479.0,14.0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,4,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60000000.0,131.0,102367405.0,310.0,91.0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
154,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,910000.0,108.0,678960.0,427.0,45.0,1,0,0,0,0,0,1,0,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
155,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22000000.0,100.0,204361517.0,110.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0
